일자,콜평균내재변동성,풋평균내재변동성,대표변동성,역사적변동성(90일)
"2006/10/04",14.60,17.10,15.90,20.40
"2006/10/02",11.80,16.10,14.00,20.20
"2006/09/29",12.80,15.90,14.40,20.20
"2006/09/28",12.70,17.50,15.20,20.60
"2006/09/27",14.10,19.20,16.70,20.60
"2006/09/26",15.30,19.80,17.60,20.90
"2006/09/25",14.80,20.00,17.30,21.00
"2006/09/22",15.30,19.30,17.40,21.30
"2006/09/21",14.70,20.00,17.80,21.50
"2006/09/20",15.30,19.30,17.70,21.70
"2006/09/19",14.00,19.80,17.40,21.70
"2006/09/18",14.30,20.40,17.70,21.70
"2006/09/15",14.70,19.50,17.60,21.60
"2006/09/14",17.80,17.80,17.80,21.70
"2006/09/13",18.40,23.40,21.00,21.50
"2006/09/12",22.80,23.70,23.20,21.50
"2006/09/11",22.50,24.60,23.60,21.50
"2006/09/08",17.60,17.90,17.80,21.70
"2006/09/07",18.10,19.20,18.60,21.70
"2006/09/06",16.30,19.70,17.90,21.90
"2006/09/05",17.20,17.90,17.50,21.80
"2006/09/04",15.70,19.60,17.70,22.00
"2006/09/01",15.20,19.50,17.40,22.10
"2006/08/31",15.50,19.60,17.20,22.10
"2006/08/30",16.60,20.30,18.60,22.10
"2006/08/29",15.70,20.10,18.10,22.10
"2006/08/28",17.40,21.70,19.50,22.00
"2006/08/25",16.90,20.40,18.30,22.30
"2006/08/24",17.00,20.50,18.80,22.40
"2006/08/23",17.00,21.50,19.30,22.30
"2006/08/22",16.70,22.00,19.30,22.30
"2006/08/21",17.40,22.80,20.00,22.30
"2006/08/18",16.60,21.50,18.90,22.30
"2006/08/17",17.00,22.20,19.40,22.30
"2006/08/16",18.10,23.50,20.70,22.20
"2006/08/14",19.40,26.30,22.50,22.10
"2006/08/11",18.90,25.80,22.20,22.20
"2006/08/10",12.80,17.50,15.10,22.30
"2006/08/09",23.50,22.70,23.10,22.20
"2006/08/08",23.00,29.80,26.00,22.20
"2006/08/07",23.10,27.10,25.00,22.00
"2006/08/04",18.40,23.30,20.60,22.00
"2006/08/03",19.60,25.30,22.60,21.90
"2006/08/02",21.20,26.90,23.50,21.90
"2006/08/01",21.20,27.30,24.40,22.20
"2006/07/31",19.90,28.00,24.60,22.20
"2006/07/28",18.60,25.80,21.80,22.20
"2006/07/27",18.50,26.80,22.10,22.20
"2006/07/26",18.90,28.30,23.80,22.10
"2006/07/25",19.40,27.50,23.60,22.10
"2006/07/24",21.30,30.40,25.40,22.00
"2006/07/21",19.50,28.40,23.00,22.20
"2006/07/20",20.30,27.90,23.40,22.20
"2006/07/19",22.50,31.70,25.60,21.50
"2006/07/18",22.70,32.90,26.80,21.50
"2006/07/14",21.60,32.40,26.30,21.60
"2006/07/13",17.30,17.70,17.50,21.40
"2006/07/12",21.50,23.30,22.40,21.90
"2006/07/11",22.30,30.40,25.80,21.90
"2006/07/10",27.00,31.00,28.70,21.90
"2006/07/07",21.10,26.00,23.70,21.60
"2006/07/06",22.10,30.00,26.00,21.60
"2006/07/05",22.10,29.40,25.60,21.70
"2006/07/04",20.40,27.80,24.50,21.70
"2006/07/03",20.00,28.70,24.60,21.60
"2006/06/30",18.80,26.70,22.20,21.70
"2006/06/29",22.80,30.60,25.00,21.50
"2006/06/28",22.50,32.90,26.20,21.30
"2006/06/27",21.20,32.30,25.60,21.50
"2006/06/26",23.20,31.60,25.90,21.40
"2006/06/23",21.90,31.40,25.20,21.50
"2006/06/22",22.20,31.10,25.40,21.50
"2006/06/21",22.50,32.70,25.70,21.50
"2006/06/20",22.00,33.30,26.60,21.70
"2006/06/19",21.30,30.90,25.10,21.50
"2006/06/16",20.10,28.20,22.60,21.40
"2006/06/15",22.00,31.00,24.50,21.10
"2006/06/14",23.70,31.50,25.60,21.10
"2006/06/13",23.70,33.00,26.10,21.10
"2006/06/12",23.60,30.90,25.50,20.70
"2006/06/09",24.10,31.60,26.20,21.00
"2006/06/08",18.70,23.70,21.60,21.00
"2006/06/07",27.60,24.00,25.70,20.20
"2006/06/05",18.60,23.90,21.40,20.00
"2006/06/02",16.70,21.20,18.90,20.10
"2006/06/01",20.80,22.80,21.80,20.40
"2006/05/30",18.00,23.00,20.40,20.30
"2006/05/29",18.60,24.00,21.60,20.60
"2006/05/26",19.50,23.90,21.60,20.90
"2006/05/25",23.60,28.10,25.20,20.60
"2006/05/24",22.00,24.60,22.90,20.20
"2006/05/23",22.30,25.20,23.50,20.20
"2006/05/22",21.50,25.80,23.50,20.20
"2006/05/19",18.50,24.70,21.10,19.80
"2006/05/18",19.10,25.60,22.10,19.80
"2006/05/17",18.90,24.30,21.40,19.50
"2006/05/16",20.80,26.50,23.70,19.30
"2006/05/15",18.10,23.80,21.40,19.00
"2006/05/12",15.90,22.50,19.80,18.60
"2006/05/11",14.00,12.80,13.40,18.40
"2006/05/10",15.40,21.50,18.60,18.40
"2006/05/09",17.00,23.80,20.70,18.40
"2006/05/08",16.60,22.10,19.60,18.40
"2006/05/04",12.60,18.20,15.60,18.40
"2006/05/03",14.40,16.00,15.20,18.40
"2006/05/02",15.10,19.20,17.10,18.40
"2006/04/28",15.60,17.70,16.70,18.40
"2006/04/27",14.50,18.60,16.90,18.00
"2006/04/26",15.50,20.20,18.10,18.10
"2006/04/25",17.40,19.90,18.70,18.10
"2006/04/21",15.70,20.80,18.40,17.90
"2006/04/20",16.40,21.20,18.80,17.80
"2006/04/19",16.50,20.50,18.70,17.90
"2006/04/18",16.50,22.20,19.30,17.90
"2006/04/17",16.20,21.60,19.40,17.90
"2006/04/14",15.10,20.60,18.20,17.90
"2006/04/13",8.50,14.90,11.60,17.60
"2006/04/12",14.80,19.20,17.10,17.50
"2006/04/11",16.10,19.90,18.10,17.50
"2006/04/10",16.90,20.00,18.50,17.40
"2006/04/07",14.60,19.80,17.40,17.50
"2006/04/06",15.10,21.10,18.10,17.60
"2006/04/05",16.20,22.30,19.00,17.60
"2006/04/04",15.10,23.60,19.50,17.60
"2006/04/03",16.40,23.50,19.90,17.60
"2006/03/31",16.40,22.30,19.40,18.10
"2006/03/30",17.30,24.70,21.20,18.30
"2006/03/29",17.90,24.80,20.90,18.30
"2006/03/28",18.20,24.80,21.30,18.30
"2006/03/27",18.60,24.50,21.00,18.30
"2006/03/24",18.90,24.10,21.00,18.30
"2006/03/23",18.10,25.70,21.30,18.30
"2006/03/22",18.60,26.10,21.40,18.30
"2006/03/21",17.40,25.60,20.50,18.20
"2006/03/20",17.00,25.20,20.20,18.20
"2006/03/17",16.20,23.80,19.00,18.20
"2006/03/16",16.50,24.50,19.60,18.20
"2006/03/15",17.10,24.10,20.00,18.20
"2006/03/14",17.10,25.60,20.50,18.20
"2006/03/13",16.60,22.30,18.50,18.10
"2006/03/10",16.20,24.50,18.80,18.20
"2006/03/09",10.10,16.30,13.40,18.60
"2006/03/07",21.80,26.50,24.50,19.20
"2006/03/06",18.30,24.90,22.00,18.90
"2006/03/03",18.40,21.40,20.00,18.80
"2006/03/02",16.50,20.80,18.80,18.10
"2006/02/28",15.60,22.20,19.50,18.10
"2006/02/27",17.00,23.20,20.30,18.30
"2006/02/24",17.20,23.20,20.50,18.30
"2006/02/23",19.00,24.60,21.80,18.90
"2006/02/22",20.10,27.90,23.70,18.80
"2006/02/21",21.10,27.00,23.90,18.90
"2006/02/20",20.20,28.90,24.00,18.90
"2006/02/17",19.30,28.10,23.80,19.20
"2006/02/16",20.30,27.40,23.20,19.50
"2006/02/15",20.40,29.20,24.80,19.60
"2006/02/14",19.60,28.10,23.40,19.60
"2006/02/13",19.50,29.30,24.90,19.60
"2006/02/10",18.70,25.20,22.00,19.80
"2006/02/09",12.80,15.90,14.30,20.00
"2006/02/08",23.20,28.80,26.10,20.10
"2006/02/07",22.30,26.80,24.50,20.00
"2006/02/06",21.30,30.80,26.30,19.90
"2006/02/03",21.00,26.60,24.30,20.00
"2006/02/02",17.70,22.60,20.20,19.40
"2006/02/01",18.40,25.10,21.70,19.80
"2006/01/31",16.50,25.70,20.70,20.00
"2006/01/27",14.70,23.70,18.60,19.90
"2006/01/26",16.20,24.00,20.00,19.60
"2006/01/25",16.90,26.20,21.90,19.70
"2006/01/24",19.90,27.50,23.30,19.60
"2006/01/23",23.00,27.90,25.20,19.30
"2006/01/20",18.50,25.90,22.20,19.20
"2006/01/19",18.20,24.30,21.20,18.70
"2006/01/18",17.70,25.60,22.40,18.70
"2006/01/17",16.50,23.00,20.40,18.20
"2006/01/16",15.10,22.10,19.40,17.70
"2006/01/13",16.30,21.20,19.20,17.90
"2006/01/12",6.10,12.40,9.00,17.80
"2006/01/11",15.30,18.40,16.90,17.90
"2006/01/10",15.80,24.40,20.90,17.90
"2006/01/09",15.70,21.50,18.90,18.10
"2006/01/06",13.80,19.00,16.30,18.10
"2006/01/05",16.00,20.60,18.50,18.00
"2006/01/04",15.00,22.30,18.70,18.40
"2006/01/03",17.30,23.50,20.60,18.50
"2006/01/02",16.60,26.80,21.90,18
