일자,콜평균내재변동성,풋평균내재변동성,대표변동성,역사적변동성(90일)
"2014/10/27",12.30,13.30,12.80,10.60
"2014/10/24",11.60,14.40,13.00,10.70
"2014/10/23",12.90,13.20,13.10,10.70
"2014/10/22",11.80,15.00,13.10,10.70
"2014/10/21",13.60,15.70,14.60,10.70
"2014/10/20",13.00,16.30,14.10,10.60
"2014/10/17",16.20,18.30,17.70,10.30
"2014/10/16",14.60,17.00,15.70,10.10
"2014/10/15",14.60,14.80,14.70,10.10
"2014/10/14",13.40,16.80,15.30,10.30
"2014/10/13",15.10,14.40,14.80,10.30
"2014/10/10",12.80,15.50,14.40,10.40
"2014/10/08",13.10,11.80,12.40,10.20
"2014/10/07",11.20,11.50,11.40,10.20
"2014/10/06",15.00,10.30,12.40,10.20
"2014/10/02",11.20,13.00,12.10,10.20
"2014/10/01",12.20,10.00,10.80,10.10
"2014/09/30",9.10,12.90,11.00,9.80
"2014/09/29",10.10,12.90,11.50,9.70
"2014/09/26",10.40,11.50,10.80,9.70
"2014/09/25",11.60,10.40,10.90,9.70
"2014/09/24",11.70,10.90,11.30,10.10
"2014/09/23",12.40,10.40,11.30,10.20
"2014/09/22",10.90,12.50,11.80,10.20
"2014/09/19",11.70,9.40,10.40,10.10
"2014/09/18",12.20,10.10,11.00,10.10
"2014/09/17",10.70,11.70,11.10,10.20
"2014/09/16",10.10,11.80,10.90,10.10
"2014/09/15",10.80,11.00,10.90,10.10
"2014/09/12",9.90,10.50,10.20,10.10
"2014/09/11",11.50,10.60,10.90,10.00
"2014/09/05",6.80,8.90,7.80,10.20
"2014/09/04",6.40,9.50,7.90,10.20
"2014/09/03",8.90,8.90,8.90,10.20
"2014/09/02",9.50,8.90,9.20,10.20
"2014/09/01",9.10,10.20,9.60,10.00
"2014/08/29",8.60,9.60,9.10,10.10
"2014/08/28",9.20,9.10,9.20,10.10
"2014/08/27",9.40,9.40,9.40,10.10
"2014/08/26",10.60,9.00,9.80,10.10
"2014/08/25",11.20,10.00,10.70,10.10
"2014/08/22",9.80,10.50,10.10,10.10
"2014/08/21",10.10,11.70,11.20,10.10
"2014/08/20",9.80,10.90,10.30,9.80
"2014/08/19",10.90,10.00,10.50,9.80
"2014/08/18",11.40,10.90,11.10,9.70
"2014/08/14",11.90,11.40,11.60,9.60
"2014/08/13",9.00,12.10,10.30,9.60
"2014/08/12",13.20,7.70,10.40,9.50
"2014/08/11",14.90,9.20,12.00,9.50
"2014/08/08",11.50,10.30,10.70,9.50
"2014/08/07",9.10,9.70,9.40,9.20
"2014/08/06",11.10,9.70,10.40,9.30
"2014/08/05",10.70,11.40,11.10,9.50
"2014/08/04",11.10,13.60,12.30,9.40
"2014/08/01",13.70,10.30,11.80,9.40
"2014/07/31",12.70,9.30,10.80,9.50
"2014/07/30",13.00,10.80,12.20,9.60
"2014/07/29",11.70,10.10,11.20,9.50
"2014/07/28",10.60,10.30,10.50,9.40
"2014/07/25",9.80,9.70,9.70,9.30
"2014/07/24",10.10,10.00,10.00,9.50
"2014/07/23",9.60,10.50,10.10,9.50
"2014/07/22",9.90,10.40,10.10,9.90
"2014/07/21",9.30,11.00,10.20,9.90
"2014/07/18",9.00,11.20,9.80,10.10
"2014/07/17",8.70,10.80,9.60,10.10
"2014/07/16",9.30,10.40,9.80,10.00
"2014/07/15",9.30,10.40,9.70,10.20
"2014/07/14",10.40,10.40,10.40,10.00
"2014/07/11",10.30,11.50,11.00,10.10
"2014/07/10",9.60,11.60,10.70,10.00
"2014/07/09",9.30,11.30,10.20,10.00
"2014/07/08",8.60,11.50,10.00,10.00
"2014/07/07",9.80,11.50,10.70,10.10
"2014/07/04",10.40,8.50,9.30,10.10
"2014/07/03",11.50,9.60,10.50,10.50
"2014/07/02",9.60,11.50,10.40,10.50
"2014/07/01",10.90,11.50,11.10,10.50
"2014/06/30",9.10,13.80,11.20,10.50
"2014/06/27",11.20,9.50,10.30,10.40
"2014/06/26",10.00,10.50,10.20,10.40
"2014/06/25",10.00,10.70,10.40,10.40
"2014/06/24",10.30,10.60,10.40,10.40
"2014/06/23",10.60,10.60,10.60,10.20
"2014/06/20",10.70,11.00,10.90,10.20
"2014/06/19",10.60,10.00,10.30,10.00
"2014/06/18",10.60,11.30,11.00,10.10
"2014/06/17",9.80,11.70,10.60,10.10
"2014/06/16",10.80,11.60,11.10,10.60
"2014/06/13",10.30,12.50,11.60,10.70
"2014/06/12",10.20,11.50,10.90,10.70
"2014/06/11",8.70,12.90,10.70,10.70
"2014/06/10",10.50,12.90,11.50,11.00
"2014/06/09",13.70,11.30,12.30,10.90
"2014/06/05",9.00,12.90,10.80,11.10
"2014/06/03",7.70,12.40,9.40,11.00
"2014/06/02",9.40,10.70,10.00,11.10
"2014/05/30",9.80,8.80,9.20,11.10
"2014/05/29",9.30,9.40,9.30,11.00
"2014/05/28",10.10,9.90,10.00,11.00
"2014/05/27",9.50,10.50,10.10,10.90
"2014/05/26",10.50,9.70,10.10,10.80
"2014/05/23",9.50,10.50,10.00,10.80
"2014/05/22",10.40,10.00,10.20,10.90
"2014/05/21",11.10,10.60,10.90,11.00
"2014/05/20",9.60,12.60,11.00,11.00
"2014/05/19",9.10,12.90,10.50,11.00
"2014/05/16",9.30,11.60,10.10,11.00
"2014/05/15",10.20,11.00,10.50,11.20
"2014/05/14",10.00,11.00,10.20,11.90
"2014/05/13",9.90,9.70,9.80,11.70
"2014/05/12",8.30,11.00,9.20,11.50
"2014/05/09",8.50,11.50,9.70,11.50
"2014/05/08",9.50,11.90,10.30,11.50
"2014/05/07",10.60,13.20,12.00,11.50
"2014/05/02",8.80,8.70,8.80,11.40
"2014/04/30",7.10,10.60,8.90,11.40
"2014/04/29",9.20,9.10,9.20,11.40
"2014/04/28",10.30,10.70,10.50,11.40
"2014/04/25",8.90,11.80,10.70,11.40
"2014/04/24",8.90,12.00,10.40,11.20
"2014/04/23",9.30,11.00,10.20,11.20
"2014/04/22",9.60,11.00,10.20,11.30
"2014/04/21",10.90,9.80,10.30,11.30
"2014/04/18",9.60,10.20,9.90,11.50
"2014/04/17",10.30,11.00,10.70,11.40
"2014/04/16",11.30,10.70,11.00,11.40
"2014/04/15",10.00,11.50,10.80,11.60
"2014/04/14",10.70,11.50,11.10,11.70
"2014/04/11",9.70,13.10,11.20,11.80
"2014/04/10",9.90,13.00,11.40,11.70
"2014/04/09",11.00,13.70,12.30,11.80
"2014/04/08",16.50,11.80,14.40,11.80
"2014/04/07",10.70,16.70,13.20,11.80
"2014/04/04",13.20,10.40,11.80,11.90
"2014/04/03",12.10,12.70,12.40,11.90
"2014/04/02",11.60,14.90,13.00,12.10
"2014/04/01",12.20,14.90,13.20,12.10
"2014/03/31",11.20,16.30,13.30,12.30
"2014/03/28",10.40,14.80,12.10,12.30
"2014/03/27",9.90,14.80,11.40,12.80
"2014/03/26",11.70,12.30,11.90,12.70
"2014/03/25",12.00,12.70,12.40,12.90
"2014/03/24",10.80,13.60,12.00,13.00
"2014/03/21",11.20,13.00,11.90,12.90
"2014/03/20",12.00,14.40,13.50,13.00
"2014/03/19",12.20,13.50,12.90,12.90
"2014/03/18",11.30,14.30,12.50,12.90
"2014/03/17",12.50,15.10,13.50,12.80
"2014/03/14",12.80,15.40,14.20,12.90
"2014/03/13",13.30,13.00,13.20,12.90
"2014/03/12",13.40,17.90,15.90,13.10
"2014/03/11",9.90,17.40,13.00,12.90
"2014/03/10",11.80,18.40,15.00,12.90
"2014/03/07",10.80,13.70,12.20,12.80
"2014/03/06",11.40,13.20,12.20,12.90
"2014/03/05",11.10,14.00,12.40,12.90
"2014/03/04",15.10,13.00,14.10,12.90
"2014/03/03",11.80,16.30,13.60,12.90
"2014/02/28",9.60,15.20,11.90,12.80
"2014/02/27",10.10,14.60,11.60,12.80
"2014/02/26",11.40,13.70,12.20,12.90
"2014/02/25",11.60,13.60,12.40,12.80
"2014/02/24",13.10,14.20,13.60,12.90
"2014/02/21",11.60,14.90,12.60,12.90
"2014/02/20",13.50,14.80,14.20,12.80
"2014/02/19",11.60,15.80,13.30,12.70
"2014/02/18",13.00,14.30,13.60,12.70
"2014/02/17",12.60,14.30,13.60,12.70
"2014/02/14",13.50,13.30,13.40,12.70
"2014/02/13",11.90,16.40,14.70,12.70
"2014/02/12",13.20,14.10,13.60,12.60
"2014/02/11",12.30,18.10,14.70,12.70
"2014/02/10",14.60,18.00,16.10,12.70
"2014/02/07",12.00,17.30,14.10,12.70
"2014/02/06",13.30,19.00,15.70,12.60
"2014/02/05",16.20,19.00,17.60,12.50
"2014/02/04",17.50,19.90,19.00,12.50
"2014/02/03",15.50,16.60,16.10,12.10
"2014/01/29",13.80,13.00,13.40,12.20
"2014/01/28",14.70,14.50,14.60,12.00
"2014/01/27",15.10,15.10,15.10,12.00
"2014/01/24",11.40,13.70,12.50,11.80
"2014/01/23",11.90,12.90,12.60,11.90
"2014/01/22",11.10,13.00,11.80,11.90
"2014/01/21",12.80,12.00,12.50,11.90
"2014/01/20",12.40,12.60,12.50,11.90
"2014/01/17",11.40,13.40,12.60,11.90
"2014/01/16",11.70,12.70,12.20,11.90
"2014/01/15",12.00,13.10,12.50,11.90
"2014/01/14",12.10,13.50,12.90,12.00
"2014/01/13",12.80,13.30,13.00,12.20
"2014/01/10",12.80,14.20,13.70,12.10
"2014/01/09",13.70,12.60,12.90,12.10
"2014/01/08",15.20,14.90,15.00,12.10
"2014/01/07",15.20,16.00,15.60,12.30
"2014/01/06",14.30,19.00,16.50,12.40
"2014/01/03",13.20,16.40,15.10,12.50
"2014/01/02",13.00,15.70,15.00,12
