일자,콜평균내재변동성,풋평균내재변동성,대표변동성,역사적변동성(90일)
"2013/09/27",13.60,11.70,12.60,15.10
"2013/09/26",15.30,11.60,13.80,15.10
"2013/09/25",13.20,13.90,13.60,15.10
"2013/09/24",14.40,14.30,14.40,15.20
"2013/09/23",14.70,14.70,14.70,15.20
"2013/09/17",14.60,15.80,15.20,15.60
"2013/09/16",14.20,15.70,14.90,15.70
"2013/09/13",15.00,14.80,14.80,15.60
"2013/09/12",13.40,15.80,14.70,15.60
"2013/09/11",13.50,19.10,15.70,15.60
"2013/09/10",12.80,17.60,14.50,15.60
"2013/09/09",15.10,17.30,15.90,15.50
"2013/09/06",15.40,12.70,14.10,15.50
"2013/09/05",15.30,14.50,15.00,15.50
"2013/09/04",15.00,16.60,15.70,15.50
"2013/09/03",16.00,15.50,15.80,15.60
"2013/09/02",16.20,15.50,15.90,15.60
"2013/08/30",11.80,17.50,13.60,15.60
"2013/08/29",15.60,14.80,15.30,15.60
"2013/08/28",14.10,17.40,15.00,15.50
"2013/08/27",12.80,16.60,14.40,15.70
"2013/08/26",12.60,15.40,13.50,15.70
"2013/08/23",12.60,15.90,13.60,15.60
"2013/08/22",14.50,17.20,15.70,15.40
"2013/08/21",13.30,17.50,16.20,15.60
"2013/08/20",13.70,15.70,15.20,15.60
"2013/08/19",13.00,14.60,13.60,15.40
"2013/08/16",12.10,14.60,13.10,15.40
"2013/08/14",11.30,14.40,12.20,15.40
"2013/08/13",12.00,14.90,12.60,15.60
"2013/08/12",13.30,14.60,13.90,15.40
"2013/08/09",13.80,13.70,13.80,15.40
"2013/08/08",12.90,15.30,14.30,15.40
"2013/08/07",16.60,19.10,18.00,15.40
"2013/08/06",12.10,19.80,15.70,15.30
"2013/08/05",16.70,15.70,16.10,15.20
"2013/08/02",14.60,13.70,14.10,15.30
"2013/08/01",14.70,15.50,15.00,15.30
"2013/07/31",15.10,18.40,16.70,15.50
"2013/07/30",14.50,17.20,15.50,15.50
"2013/07/29",16.10,16.70,16.40,15.40
"2013/07/26",14.80,15.70,15.20,15.50
"2013/07/25",14.10,18.10,15.60,15.50
"2013/07/24",13.70,18.30,15.10,15.60
"2013/07/23",15.00,18.10,16.00,15.70
"2013/07/22",16.80,19.30,18.10,15.50
"2013/07/19",16.90,18.30,17.60,15.50
"2013/07/18",16.60,18.90,17.70,15.50
"2013/07/17",15.20,19.90,16.20,15.40
"2013/07/16",16.60,18.80,17.70,15.30
"2013/07/15",17.00,16.90,17.00,15.30
"2013/07/12",15.30,17.30,16.30,15.30
"2013/07/11",15.00,17.90,15.70,15.30
"2013/07/10",16.10,22.60,19.50,14.30
"2013/07/09",20.80,16.80,19.20,14.50
"2013/07/08",18.90,20.40,19.80,14.40
"2013/07/05",19.30,15.20,16.80,14.40
"2013/07/04",15.20,17.10,15.90,14.40
"2013/07/03",16.00,18.50,17.70,14.30
"2013/07/02",17.00,16.10,16.50,14.00
"2013/07/01",16.50,16.40,16.50,14.60
"2013/06/28",11.80,18.60,14.00,14.60
"2013/06/27",16.30,18.80,16.80,14.30
"2013/06/26",18.90,22.10,20.80,13.30
"2013/06/25",22.70,19.30,20.50,13.30
"2013/06/24",17.60,22.70,21.00,13.60
"2013/06/21",16.10,20.60,18.00,13.50
"2013/06/20",15.20,19.50,18.00,13.40
"2013/06/19",16.10,16.70,16.40,13.00
"2013/06/18",13.90,17.00,14.70,12.90
"2013/06/17",15.70,15.70,15.70,12.90
"2013/06/14",13.70,17.00,15.30,12.90
"2013/06/13",14.80,18.20,17.20,12.90
"2013/06/12",15.90,13.60,14.70,12.60
"2013/06/11",17.20,13.80,15.40,12.60
"2013/06/10",16.60,15.20,16.00,12.60
"2013/06/07",15.00,17.30,16.60,12.60
"2013/06/05",13.10,14.40,13.90,12.30
"2013/06/04",12.60,12.70,12.70,12.10
"2013/06/03",14.30,11.70,12.90,12.20
"2013/05/31",12.80,11.50,12.10,12.20
"2013/05/30",12.90,12.80,12.80,12.20
"2013/05/29",13.00,12.70,12.90,12.20
"2013/05/28",14.10,12.10,13.10,12.10
"2013/05/27",13.00,13.60,13.20,12.10
"2013/05/24",12.60,13.60,13.10,12.30
"2013/05/23",13.20,13.70,13.50,12.30
"2013/05/22",12.00,13.90,12.80,12.20
"2013/05/21",13.70,13.10,13.30,12.20
"2013/05/20",13.40,13.30,13.40,12.20
"2013/05/16",12.00,13.20,12.50,12.20
"2013/05/15",12.00,14.30,13.00,12.10
"2013/05/14",12.40,13.30,12.80,12.20
"2013/05/13",13.50,14.60,13.90,12.00
"2013/05/10",13.20,15.30,14.80,12.50
"2013/05/09",14.10,13.50,13.90,12.10
"2013/05/08",16.70,11.30,13.90,11.90
"2013/05/07",17.30,11.50,14.20,11.90
"2013/05/06",14.40,16.50,15.70,11.90
"2013/05/03",11.50,14.20,12.70,12.00
"2013/05/02",13.80,14.00,13.90,12.00
"2013/04/30",14.10,12.70,13.50,12.00
"2013/04/29",15.00,13.50,14.20,11.80
"2013/04/26",14.00,12.90,13.40,11.80
"2013/04/25",11.80,15.30,12.90,12.10
"2013/04/24",13.70,13.60,13.70,12.00
"2013/04/23",13.90,15.60,14.60,12.00
"2013/04/22",14.20,16.50,14.80,11.90
"2013/04/19",15.00,16.60,15.60,11.80
"2013/04/18",15.50,18.60,17.70,11.80
"2013/04/17",15.80,17.90,16.70,11.70
"2013/04/16",17.30,18.50,17.60,11.70
"2013/04/15",17.00,21.00,18.50,11.70
"2013/04/12",15.90,24.00,21.80,11.70
"2013/04/11",16.50,19.50,17.50,11.50
"2013/04/10",19.10,20.80,19.70,11.50
"2013/04/09",19.20,23.20,21.20,11.60
"2013/04/08",20.10,19.20,19.60,11.60
"2013/04/05",16.60,19.70,18.50,11.70
"2013/04/04",13.70,19.30,16.60,11.50
"2013/04/03",15.10,14.50,14.80,11.30
"2013/04/02",14.60,15.20,14.90,11.30
"2013/04/01",16.00,13.10,14.30,11.40
"2013/03/29",12.70,13.60,13.10,11.40
"2013/03/28",15.20,14.00,14.60,11.60
"2013/03/27",15.20,13.30,14.40,11.60
"2013/03/26",13.90,14.50,14.10,11.60
"2013/03/25",15.50,13.70,14.80,11.60
"2013/03/22",14.70,17.00,15.80,11.30
"2013/03/21",14.50,18.20,17.00,11.50
"2013/03/20",15.50,16.80,16.30,11.60
"2013/03/19",13.50,18.30,16.20,11.50
"2013/03/18",16.30,16.20,16.20,11.60
"2013/03/15",16.00,14.90,15.20,11.60
"2013/03/14",16.10,14.60,15.60,11.60
"2013/03/13",13.30,18.90,15.80,11.70
"2013/03/12",17.10,18.40,17.80,11.70
"2013/03/11",17.60,17.00,17.30,11.60
"2013/03/08",14.30,13.70,14.00,12.00
"2013/03/07",14.00,14.90,14.50,12.10
"2013/03/06",14.40,14.70,14.60,12.00
"2013/03/05",15.40,13.40,14.20,12.10
"2013/03/04",15.50,15.00,15.20,12.20
"2013/02/28",14.70,12.90,13.90,12.20
"2013/02/27",15.10,13.50,14.10,12.10
"2013/02/26",16.00,13.10,14.30,12.20
"2013/02/25",15.20,12.80,13.60,12.20
"2013/02/22",14.20,11.80,12.90,12.20
"2013/02/21",13.30,12.40,12.80,12.20
"2013/02/20",12.90,12.50,12.80,12.30
"2013/02/19",13.10,11.80,12.40,12.10
"2013/02/18",12.40,12.90,12.70,12.10
"2013/02/15",13.00,12.60,12.80,12.20
"2013/02/14",13.60,12.60,13.20,12.20
"2013/02/13",14.30,14.30,14.30,12.20
"2013/02/12",15.60,16.10,15.90,11.90
"2013/02/08",12.60,13.40,12.80,11.90
"2013/02/07",12.30,14.30,13.30,11.70
"2013/02/06",13.20,15.20,14.20,11.80
"2013/02/05",13.10,16.60,14.70,11.80
"2013/02/04",13.60,16.50,15.30,11.70
"2013/02/01",12.50,14.70,13.50,11.80
"2013/01/31",12.10,15.00,13.40,11.90
"2013/01/30",12.80,14.40,13.50,11.90
"2013/01/29",13.40,14.50,13.80,11.80
"2013/01/28",15.40,13.90,14.60,11.70
"2013/01/25",12.70,14.90,14.10,12.80
"2013/01/24",13.00,14.20,13.80,12.70
"2013/01/23",12.80,14.90,14.30,12.90
"2013/01/22",14.20,13.00,13.70,12.80
"2013/01/21",14.30,13.30,13.80,12.80
"2013/01/18",13.10,14.50,13.80,13.70
"2013/01/17",14.80,14.00,14.40,13.60
"2013/01/16",13.60,15.30,14.90,14.00
"2013/01/15",14.90,13.60,13.80,14.00
"2013/01/14",13.50,13.40,13.50,13.80
"2013/01/11",13.10,13.00,13.00,13.80
"2013/01/10",12.40,13.10,12.70,14.00
"2013/01/09",14.70,15.40,15.10,13.90
"2013/01/08",15.70,16.90,16.40,13.90
"2013/01/07",16.90,16.10,16.50,13.90
"2013/01/04",12.80,12.90,12.90,14.10
"2013/01/03",14.40,12.60,13.30,14.10
"2013/01/02",15.10,14.50,14.90,14
