일자,콜평균내재변동성,풋평균내재변동성,대표변동성,역사적변동성(90일)
"2016/07/14",11.20,13.50,12.10,11.80
"2016/07/13",9.20,16.50,12.40,11.80
"2016/07/12",13.20,15.10,14.10,11.70
"2016/07/11",12.80,15.40,13.80,12.00
"2016/07/08",12.10,12.70,12.40,11.80
"2016/07/07",10.90,13.20,11.80,11.80
"2016/07/06",12.40,15.00,14.10,11.70
"2016/07/05",10.60,12.20,11.40,11.10
"2016/07/04",10.00,12.20,10.80,11.10
"2016/07/01",10.00,12.40,10.80,11.10
"2016/06/30",10.20,14.50,11.70,11.00
"2016/06/29",12.30,14.40,13.00,11.10
"2016/06/28",15.10,17.50,15.80,11.00
"2016/06/27",16.80,19.90,17.80,11.20
"2016/06/24",17.30,23.20,22.20,11.50
"2016/06/23",15.90,17.40,16.50,10.40
"2016/06/22",14.00,16.10,14.60,11.50
"2016/06/21",13.30,15.80,14.10,11.50
"2016/06/20",13.40,15.60,14.00,11.80
"2016/06/17",14.60,15.80,15.20,11.70
"2016/06/16",13.00,16.20,14.80,11.80
"2016/06/15",13.10,15.00,13.90,11.80
"2016/06/14",12.80,15.30,14.10,11.80
"2016/06/13",12.00,13.80,13.40,11.80
"2016/06/10",10.80,10.80,10.80,11.60
"2016/06/09",10.80,11.10,10.90,11.80
"2016/06/08",8.50,13.40,10.30,11.80
"2016/06/07",11.00,12.90,11.70,12.20
"2016/06/03",9.70,10.50,10.10,12.10
"2016/06/02",9.50,11.20,10.20,12.80
"2016/06/01",10.10,11.00,10.50,12.80
"2016/05/31",9.70,12.60,10.70,12.80
"2016/05/30",10.40,11.50,10.90,12.90
"2016/05/27",9.70,9.90,9.80,13.00
"2016/05/26",10.10,9.20,9.60,13.10
"2016/05/25",9.80,10.10,9.90,13.10
"2016/05/24",10.60,10.50,10.50,13.10
"2016/05/23",9.60,11.50,10.30,13.10
"2016/05/20",9.90,10.70,10.30,13.20
"2016/05/19",9.40,11.50,10.50,13.20
"2016/05/18",8.70,12.10,10.30,13.30
"2016/05/17",9.80,10.90,10.30,13.80
"2016/05/16",10.20,10.90,10.50,13.90
"2016/05/13",9.50,11.70,10.90,13.90
"2016/05/12",10.70,11.20,10.90,14.00
"2016/05/11",10.30,16.80,13.40,14.00
"2016/05/10",12.50,15.70,13.80,14.00
"2016/05/09",13.90,14.40,14.10,14.10
"2016/05/04",10.40,12.50,11.40,14.10
"2016/05/03",9.60,11.50,10.50,14.10
"2016/05/02",11.10,10.00,10.50,14.10
"2016/04/29",9.30,11.70,10.50,14.40
"2016/04/28",10.00,12.30,11.50,14.30
"2016/04/27",10.50,11.90,11.10,14.30
"2016/04/26",9.90,12.10,10.80,14.30
"2016/04/25",10.10,12.00,11.00,14.30
"2016/04/22",9.90,11.50,10.60,14.30
"2016/04/21",9.90,11.50,10.50,14.40
"2016/04/20",10.60,11.70,11.20,14.30
"2016/04/19",11.00,11.00,11.00,14.40
"2016/04/18",10.20,12.70,11.30,14.50
"2016/04/15",10.50,11.30,10.90,14.60
"2016/04/14",10.10,12.30,10.70,14.90
"2016/04/12",9.90,15.00,11.90,14.80
"2016/04/11",11.80,14.40,12.90,14.80
"2016/04/08",10.30,13.30,11.40,14.90
"2016/04/07",10.50,12.40,11.40,14.90
"2016/04/06",11.40,12.30,11.80,14.90
"2016/04/05",11.10,13.30,12.30,14.90
"2016/04/04",10.50,13.70,11.90,14.80
"2016/04/01",9.60,13.80,12.30,15.00
"2016/03/31",9.20,12.10,10.70,14.80
"2016/03/30",10.10,10.00,10.10,14.90
"2016/03/29",10.40,10.90,10.60,15.10
"2016/03/28",11.30,10.50,10.90,15.20
"2016/03/25",10.50,10.50,10.50,15.20
"2016/03/24",11.10,11.20,11.20,15.20
"2016/03/23",10.00,12.40,11.20,15.30
"2016/03/22",10.70,12.10,11.20,15.30
"2016/03/21",10.80,13.50,12.20,15.30
"2016/03/18",10.50,12.80,11.50,15.30
"2016/03/17",11.40,12.80,12.10,15.30
"2016/03/16",12.70,13.30,13.00,15.30
"2016/03/15",12.90,12.90,12.90,15.30
"2016/03/14",12.30,13.10,12.70,15.30
"2016/03/11",12.50,12.30,12.40,15.30
"2016/03/10",13.80,11.50,12.80,15.30
"2016/03/09",16.90,12.70,15.00,15.30
"2016/03/08",15.10,15.60,15.40,15.30
"2016/03/07",14.50,13.70,14.10,15.30
"2016/03/04",12.70,11.60,12.10,15.30
"2016/03/03",10.90,13.70,12.00,15.40
"2016/03/02",14.60,12.60,13.80,15.30
"2016/02/29",15.90,15.80,15.90,15.10
"2016/02/26",14.40,14.70,14.60,15.10
"2016/02/25",13.70,15.70,14.70,15.20
"2016/02/24",14.60,15.70,15.20,15.20
"2016/02/23",15.20,14.00,14.50,15.20
"2016/02/22",15.20,14.80,15.00,15.20
"2016/02/19",12.80,17.00,14.20,15.30
"2016/02/18",13.10,16.90,14.60,15.50
"2016/02/17",16.00,17.60,16.70,15.40
"2016/02/16",16.70,18.60,17.20,15.40
"2016/02/15",18.50,20.80,19.40,15.30
"2016/02/12",21.40,22.40,22.00,15.10
"2016/02/11",20.40,21.70,21.30,15.20
"2016/02/05",10.70,12.10,11.30,14.50
"2016/02/04",11.40,12.00,11.60,14.50
"2016/02/03",11.00,14.00,12.40,14.50
"2016/02/02",13.10,12.70,12.90,14.50
"2016/02/01",11.20,15.70,12.70,14.70
"2016/01/29",13.10,16.40,13.90,14.70
"2016/01/28",12.80,19.00,14.30,14.70
"2016/01/27",14.20,18.50,15.50,15.20
"2016/01/26",16.70,18.50,17.70,14.90
"2016/01/25",16.00,16.80,16.30,14.80
"2016/01/22",17.20,18.90,17.50,14.90
"2016/01/21",21.20,23.00,22.30,14.60
"2016/01/20",17.80,25.80,23.40,15.40
"2016/01/19",16.70,19.80,17.30,14.80
"2016/01/18",17.80,20.60,18.60,14.80
"2016/01/15",16.80,20.00,19.20,14.90
"2016/01/14",18.60,17.10,17.90,14.80
"2016/01/13",15.20,13.80,14.60,14.70
"2016/01/12",15.70,22.60,19.40,14.80
"2016/01/11",19.40,19.10,19.30,14.80
"2016/01/08",13.50,17.40,14.70,14.80
"2016/01/07",15.40,18.00,17.00,14.80
"2016/01/06",15.00,15.80,15.40,15.00
"2016/01/05",13.10,16.50,14.50,15.00
"2016/01/04",14.50,16.50,16.00,15
